Subject	Group	TrialNumber	TrialOrder	SuffixAmbiguity	Noun	Suffix	LemmaFrequency	NounLength	SuffixFrequency	SuffixProductivity	SuffixLength	IA_ID	DWELL_TIME	FIRST_FIXATION_DURATION	FIRST_RUN_FIXATION_COUNT	GAZE_DURATION	IA_SKIP	IA_FIRST_FIX_PROGRESSIVE	IA_REGRESSION_PATH_DURATION	IA_SELECTIVE_REGRESSION_PATH_DURATION	PROB_OF_REGRESSION
37a	a	1	25	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	408	200	1	200	0	1	808	408	208
37a	a	3	44	jedno	brijanje	nje	1268	8	23567	2144	3	4	272	272	1	272	0	1	272	272	0
37a	a	5	40	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	384	328	1	328	0	1	328	328	0
37a	a	9	21	jedno	davljenje	nje	579	9	23567	2144	3	4	1088	244	1	244	0	1	244	244	0
37a	a	11	30	jedno	divljakinja	kinja	5	11	170	37	5	4	468	312	2	468	0	1	468	468	0
37a	a	51	26	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	364	232	2	364	0	1	364	364	0
37a	a	85	27	vise	dvojnik	nik	1054	7	6585	266	3	4	188	188	1	188	1	0	188	188	0
37a	a	13	17	jedno	dvorana	ana	11273	7	424	35	3	4	504	220	2	504	0	1	504	504	0
37a	a	15	15	vise	gustina	ina	41	7	6155	225	3	4	240	240	1	240	0	1	240	240	0
37a	a	53	31	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	364	364	1	364	0	1	364	364	0
37a	a	55	18	jedno	izvornost	ost	242	9	3001	310	3	4	616	212	2	616	0	1	616	616	0
37a	a	17	41	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	204	204	1	204	0	1	204	204	0
37a	a	57	38	vise	jedinica	nica	59636	8	464	59	4	4	516	180	3	516	0	1	516	516	0
37a	a	59	37	vise	jezi?ak	ak	354	7	5345	165	2	4	648	184	2	376	0	1	376	376	0
37a	a	19	13	vise	kadija	ija	481	6	3200	192	3	4	216	216	1	216	0	1	216	216	0
37a	a	21	7	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	464	208	1	208	0	1	208	208	0
37a	a	23	9	vise	lizalica	lica	271	8	537	65	4	5	184	184	1	184	0	1	184	184	0
37a	a	25	34	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	416	264	1	264	0	1	264	264	0
37a	a	87	6	jedno	nau?nost	ost	132	8	3001	310	3	4	836	152	1	152	0	1	988	836	684
37a	a	61	32	vise	osmina	ina	3177	6	6155	225	3	4	184	184	1	184	1	0	184	184	0
37a	a	27	42	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	152	152	1	152	0	1	152	152	0
37a	a	29	24	vise	primerak	ak	19527	8	5345	165	2	4	248	248	1	248	0	1	248	248	0
37a	a	63	23	vise	primitivac	ac	903	10	3765	191	2	4	400	156	2	400	0	1	400	400	0
37a	a	31	10	vise	putnik	nik	33252	6	6585	266	3	4	192	192	1	192	0	1	192	192	0
37a	a	33	36	vise	redina	ina	25	6	6155	255	3	4	896	156	2	336	0	1	336	336	0
37a	a	65	4	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	1032	392	1	392	0	1	660	564	172
37a	a	35	19	jedno	smrtnost	ost	3476	8	3001	310	3	4	944	240	2	700	0	1	700	700	0
37a	a	83	22	vise	starac	ac	12858	6	3764	191	2	4	388	156	2	388	0	1	388	388	0
37a	a	67	5	vise	strelac	ac	14091	7	3764	191	2	4	460	356	1	356	0	1	356	356	0
37a	a	69	14	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	432	256	2	432	0	1	432	432	0
37a	a	71	29	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	436	272	1	272	0	1	272	272	0
37a	a	37	33	jedno	udaraljka	aljka	292	9	81	17	5	4	864	356	1	356	0	1	356	356	0
37a	a	73	20	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	564	564	1	564	0	1	564	564	0
37a	a	39	16	jedno	umetnost	ost	69029	8	3001	310	3	4	208	208	1	208	0	1	208	208	0
37a	a	75	43	vise	uvojak	ak	196	6	5345	165	2	4	168	168	1	168	0	1	168	168	0
37a	a	77	3	vise	ven?anica	nica	2496	9	2280	181	4	4	380	232	2	380	0	1	380	380	0
37a	a	41	35	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	220	220	1	220	0	1	220	220	0
37a	a	43	1	vise	vernik	nik	13410	6	6585	266	3	4	500	312	1	312	0	1	312	312	0
37a	a	45	12	jedno	zemljarina	arina	18	10	46	12	5	4	536	180	1	180	0	1	180	180	0
37a	a	79	8	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	552	272	1	272	0	1	272	272	0
37a	a	81	2	vise	zvu?nik	nik	8794	7	6585	266	3	4	208	208	1	208	0	1	208	208	0
4214a	a	47	21	vise	?lanak	ak	51490	6	5345	165	2	4	376	208	1	208	0	1	208	208	0
4214a	a	49	18	vise	?vorina	ina	0.1	7	6155	225	3	4	448	216	1	216	0	1	216	216	0
4214a	a	7	14	jedno	?vrsto?a	oĂ„â€ˇa	1588	8	913	53	3	4	212	212	1	212	0	1	212	212	0
4214a	a	1	23	jedno	an?el?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	440	208	1	208	0	1	208	208	0
4214a	a	3	19	jedno	brijanje	nje	1268	8	23567	2144	3	4	0	0	0	0	1	0	0	0	0
4214a	a	5	28	jedno	cveti?	iĂ„â€ˇ	799	6	868	104	2	4	188	188	1	188	0	1	188	188	0
4214a	a	9	44	jedno	davljenje	nje	579	9	23567	2144	3	4	620	232	1	232	0	1	232	232	0
4214a	a	11	9	jedno	divljakinja	kinja	5	11	170	37	5	4	424	216	2	424	0	1	424	424	0
4214a	a	51	38	vise	drĂ„Ä…Ă„Äľavnik	nik	4766	8	6585	266	3	4	292	208	1	208	0	1	208	208	0
4214a	a	85	43	vise	dvojnik	nik	1054	7	6585	266	3	4	380	236	1	236	0	1	236	236	0
4214a	a	13	7	jedno	dvorana	ana	11273	7	424	35	3	4	288	288	1	288	0	1	288	288	0
4214a	a	15	8	vise	gustina	ina	41	7	6155	225	3	4	568	416	1	416	0	1	636	416	0
4214a	a	53	22	jedno	hlep?i?	Ă„Ĺ¤iĂ„â€ˇ	70	7	73	35	3	4	476	252	1	252	0	1	252	252	0
4214a	a	55	35	jedno	izvornost	ost	242	9	3001	310	3	4	80	80	1	80	1	0	80	80	0
4214a	a	17	15	jedno	jastu?i?	iĂ„â€ˇ	860	8	868	104	2	4	404	216	1	216	0	1	216	216	0
4214a	a	57	30	vise	jedinica	nica	59636	8	464	59	4	4	1044	240	1	240	0	1	240	240	0
4214a	a	59	34	vise	jezi?ak	ak	354	7	5345	165	2	4	692	272	3	692	0	1	692	692	0
4214a	a	19	27	vise	kadija	ija	481	6	3200	192	3	4	388	216	1	216	0	1	904	388	172
4214a	a	21	29	jedno	konji?	iĂ„â€ˇ	321	6	868	104	2	4	472	212	1	212	0	1	868	472	260
4214a	a	23	11	vise	lizalica	lica	271	8	537	65	4	5	384	200	2	384	0	1	384	384	0
4214a	a	25	36	jedno	lov?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	6	73	35	3	4	224	224	1	224	0	1	224	224	0
4214a	a	87	17	jedno	nau?nost	ost	132	8	3001	310	3	4	896	196	1	196	0	1	196	196	0
4214a	a	61	32	vise	osmina	ina	3177	6	6155	225	3	4	204	204	1	204	0	1	448	204	0
4214a	a	27	31	vise	osniva?	aĂ„Ĺ¤	26059	7	2140	166	2	4	284	284	1	284	0	1	284	284	0
4214a	a	29	41	vise	primerak	ak	19527	8	5345	165	2	4	432	244	1	244	0	1	244	244	0
4214a	a	63	6	vise	primitivac	ac	903	10	3765	191	2	4	364	220	1	220	0	1	220	220	0
4214a	a	31	33	vise	putnik	nik	33252	6	6585	266	3	4	476	256	1	256	0	1	256	256	0
4214a	a	33	40	vise	redina	ina	25	6	6155	255	3	4	300	204	1	204	0	1	204	204	0
4214a	a	65	39	jedno	sluĂ„Ä…Ă‹â€ˇaonica	onica	266	10	91	9	5	4	572	240	1	240	0	1	240	240	0
4214a	a	35	24	jedno	smrtnost	ost	3476	8	3001	310	3	4	464	288	2	464	0	1	700	464	0
4214a	a	83	20	vise	starac	ac	12858	6	3764	191	2	4	472	296	1	296	0	1	296	296	0
4214a	a	67	1	vise	strelac	ac	14091	7	3764	191	2	4	352	148	1	148	0	1	280	148	0
4214a	a	69	42	jedno	sudi?	iĂ„â€ˇ	19	5	868	104	2	4	420	172	1	172	0	1	172	172	0
4214a	a	71	5	vise	svira?	aĂ„Ĺ¤	1007	6	2140	166	2	4	360	360	1	360	0	1	360	360	0
4214a	a	37	12	jedno	udaraljka	aljka	292	9	81	17	5	4	652	268	3	652	0	1	652	652	0
4214a	a	73	37	jedno	ulaz?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	416	180	1	180	0	1	180	180	0
4214a	a	39	10	jedno	umetnost	ost	69029	8	3001	310	3	4	196	196	1	196	0	1	196	196	0
4214a	a	75	25	vise	uvojak	ak	196	6	5345	165	2	4	408	160	1	160	1	0	384	160	0
4214a	a	77	2	vise	ven?anica	nica	2496	9	2280	181	4	4	472	216	2	472	0	1	472	472	0
4214a	a	41	13	jedno	ven?i?	iĂ„â€ˇ	320	6	868	104	2	4	160	160	1	160	0	1	160	160	0
4214a	a	43	3	vise	vernik	nik	13410	6	6585	266	3	4	216	216	1	216	0	1	216	216	0
4214a	a	45	26	jedno	zemljarina	arina	18	10	46	12	5	4	1376	204	1	204	0	1	204	204	0
4214a	a	79	16	jedno	zidi?	iĂ„â€ˇ	223	5	868	104	2	4	364	228	1	228	0	1	228	228	0
4214a	a	81	4	vise	zvu?nik	nik	8794	7	6585	266	3	4	276	172	2	276	0	1	276	276	0
43b	b	48	25	jedno	?lanarina	arina	4717	9	46	12	5	4	692	268	2	692	0	1	692	692	0
43b	b	50	2	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	368	368	1	368	0	1	368	368	0
43b	b	8	15	vise	?vrstina	ina	2303	8	6155	225	3	4	292	292	1	292	0	1	292	292	0
43b	b	2	12	vise	an?elak	ak	331	7	5345	165	2	4	400	400	1	400	0	1	400	400	0
43b	b	4	44	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	308	308	1	308	0	1	308	308	0
43b	b	6	13	vise	cvetak	ak	288	6	5345	165	2	4	852	176	1	176	0	1	176	176	0
43b	b	10	23	vise	davljenik	nik	386	9	6585	266	3	4	272	180	2	272	0	1	272	272	0
43b	b	12	34	vise	divljak	ak	1045	7	5345	165	2	4	548	144	2	548	0	1	548	548	0
43b	b	52	29	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	688	216	3	688	0	1	688	688	0
43b	b	86	19	jedno	dvojnost	ost	222	8	3001	310	3	4	688	552	2	688	0	1	688	688	0
43b	b	14	33	vise	dvorac	ac	5925	6	3764	191	2	4	396	220	2	396	0	1	396	396	0
43b	b	16	6	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	388	212	2	388	0	1	388	388	0
43b	b	54	21	vise	hlebac	ac	36	6	3764	191	2	4	528	172	2	528	0	1	528	528	0
43b	b	56	41	vise	izvornik	nik	486	8	6585	266	3	4	2496	296	4	1252	0	1	1252	1252	0
43b	b	18	4	vise	jastu?nica	nica	241	10	2280	181	4	4	320	320	1	320	0	1	320	320	0
43b	b	58	20	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1768	368	2	664	0	1	2192	1768	1104
43b	b	60	5	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1360	344	3	1360	0	1	1360	1360	0
43b	b	20	24	jedno	kadionica	onica	291	9	234	15	5	4	304	28	1	28	0	1	480	304	276
43b	b	22	28	vise	konjina	ina	74	7	6155	225	3	4	1104	380	1	380	0	1	380	380	0
43b	b	24	39	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	1124	204	1	204	0	1	204	204	0
43b	b	26	27	vise	lovac	ac	9537	5	3764	191	2	4	496	248	2	496	0	1	496	496	0
43b	b	88	40	vise	nau?nik	nik	40951	7	6585	266	3	4	172	172	1	172	0	1	172	172	0
43b	b	62	9	jedno	osmakinja	kinja	5	9	170	37	5	4	652	472	2	652	0	1	652	652	0
43b	b	28	1	jedno	osnivanje	nje	30166	9	23567	2144	3	4	556	244	2	368	0	1	368	368	0
43b	b	30	7	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	712	572	1	572	0	1	572	572	0
43b	b	64	35	jedno	primitivnost	ost	114	12	3001	310	3	4	904	272	3	904	0	1	904	904	0
43b	b	32	32	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	288	288	1	288	0	1	288	288	0
43b	b	34	31	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	244	64	1	64	0	1	452	244	180
43b	b	66	42	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	508	180	2	508	0	1	508	508	0
43b	b	36	3	vise	smrtnik	nik	2119	7	6585	266	3	4	1088	460	1	460	0	1	460	460	0
43b	b	84	36	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	580	420	2	580	0	1	580	580	0
43b	b	68	26	jedno	streljana	ana	581	9	424	35	3	4	592	280	2	500	0	1	500	500	0
43b	b	70	38	vise	sudija	ija	67415	6	3200	192	3	4	348	176	2	348	0	1	348	348	0
43b	b	72	8	jedno	sviraljka	aljka	8	9	81	17	5	4	1304	368	3	1032	0	1	1032	1032	0
43b	b	38	16	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	1184	548	2	760	0	1	760	760	0
43b	b	74	14	vise	ulaznica	nica	11438	8	2280	181	4	4	1408	256	2	500	0	1	500	500	0
43b	b	40	43	vise	umetnik	nik	38568	7	6585	266	3	4	704	468	2	704	0	1	704	704	0
43b	b	76	30	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	1068	628	2	812	0	1	812	812	0
43b	b	78	22	jedno	ven?anje	nje	9556	8	23567	2144	3	4	184	184	1	184	0	1	184	184	0
43b	b	42	11	vise	ven?ina	ina	0.1	7	6155	225	3	4	1824	408	3	1180	0	1	1180	1180	0
43b	b	44	10	jedno	vernost	ost	2854	7	3001	310	3	4	1428	276	1	276	0	1	276	276	0
43b	b	46	37	vise	zemljak	ak	3466	7	5345	165	2	4	1460	416	2	776	0	1	776	776	0
43b	b	80	17	vise	zidina	ina	2972	6	6155	225	3	4	380	380	1	380	0	1	380	380	0
43b	b	82	18	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	1432	340	3	912	0	1	912	912	0
44b	b	48	11	jedno	?lanarina	arina	4717	9	46	12	5	4	1348	180	2	392	0	1	908	696	304
44b	b	50	42	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	592	452	1	452	0	1	452	452	0
44b	b	8	35	vise	?vrstina	ina	2303	8	6155	225	3	4	448	160	2	368	0	1	368	368	0
44b	b	2	16	vise	an?elak	ak	331	7	5345	165	2	4	424	192	2	424	0	1	424	424	0
44b	b	4	23	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	1032	252	2	1032	1	0	1032	1032	0
44b	b	6	25	vise	cvetak	ak	288	6	5345	165	2	4	1168	200	2	428	0	1	428	428	0
44b	b	10	2	vise	davljenik	nik	386	9	6585	266	3	4	608	100	2	276	0	1	1056	608	332
44b	b	12	29	vise	divljak	ak	1045	7	5345	165	2	4	408	204	2	408	0	1	408	408	0
44b	b	52	37	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	1040	200	4	672	0	1	672	672	0
44b	b	86	18	jedno	dvojnost	ost	222	8	3001	310	3	4	1388	232	3	636	0	1	636	636	0
44b	b	14	24	vise	dvorac	ac	5925	6	3764	191	2	4	256	212	1	212	0	1	212	212	0
44b	b	16	15	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	612	204	2	372	0	1	372	372	0
44b	b	54	34	vise	hlebac	ac	36	6	3764	191	2	4	788	592	2	788	0	1	788	788	0
44b	b	56	12	vise	izvornik	nik	486	8	6585	266	3	4	268	88	1	88	0	1	88	88	0
44b	b	18	4	vise	jastu?nica	nica	241	10	2280	181	4	4	388	176	2	388	0	1	388	388	0
44b	b	58	36	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1016	196	2	312	0	1	640	428	116
44b	b	60	40	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	724	240	2	412	0	1	412	412	0
44b	b	20	7	jedno	kadionica	onica	291	9	234	15	5	4	660	172	1	172	0	1	768	304	132
44b	b	22	33	vise	konjina	ina	74	7	6155	225	3	4	468	204	1	204	0	1	648	468	264
44b	b	24	43	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	928	104	4	788	0	1	1140	928	140
44b	b	26	19	vise	lovac	ac	9537	5	3764	191	2	4	332	148	1	148	0	1	148	148	0
44b	b	88	27	vise	nau?nik	nik	40951	7	6585	266	3	4	780	196	1	196	0	1	196	196	0
44b	b	62	1	jedno	osmakinja	kinja	5	9	170	37	5	4	648	184	2	352	0	1	664	544	192
44b	b	28	9	jedno	osnivanje	nje	30166	9	23567	2144	3	4	840	172	5	816	0	1	816	816	0
44b	b	30	26	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	996	168	5	796	0	1	796	796	0
44b	b	64	39	jedno	primitivnost	ost	114	12	3001	310	3	4	360	228	1	228	0	1	228	228	0
44b	b	32	44	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	208	208	1	208	0	1	208	208	0
44b	b	34	5	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	600	180	1	180	0	1	180	180	0
44b	b	66	13	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	1036	160	2	292	0	1	292	292	0
44b	b	36	17	vise	smrtnik	nik	2119	7	6585	266	3	4	764	248	2	444	0	1	444	444	0
44b	b	84	22	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	420	144	1	144	0	1	872	420	276
44b	b	68	31	jedno	streljana	ana	581	9	424	35	3	4	592	408	1	408	0	1	760	592	184
44b	b	70	20	vise	sudija	ija	67415	6	3200	192	3	4	408	200	2	408	0	1	408	408	0
44b	b	72	21	jedno	sviraljka	aljka	8	9	81	17	5	4	1404	240	1	240	0	1	240	240	0
44b	b	38	32	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	636	132	1	132	0	1	132	132	0
44b	b	74	30	vise	ulaznica	nica	11438	8	2280	181	4	4	1012	164	2	356	0	1	356	356	0
44b	b	40	10	vise	umetnik	nik	38568	7	6585	266	3	4	612	112	1	112	0	1	112	112	0
44b	b	76	38	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	356	144	1	144	0	1	1108	356	212
44b	b	78	3	jedno	ven?anje	nje	9556	8	23567	2144	3	4	192	192	1	192	0	1	192	192	0
44b	b	42	14	vise	ven?ina	ina	0.1	7	6155	225	3	4	656	188	1	188	0	1	1248	604	416
44b	b	44	6	jedno	vernost	ost	2854	7	3001	310	3	4	356	168	1	168	0	1	168	168	0
44b	b	46	41	vise	zemljak	ak	3466	7	5345	165	2	4	816	196	1	196	0	1	1020	816	620
44b	b	80	28	vise	zidina	ina	2972	6	6155	225	3	4	1192	380	3	1028	0	1	1028	1028	0
44b	b	82	8	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	1644	172	2	340	0	1	1240	864	524
45b	b	48	42	jedno	?lanarina	arina	4717	9	46	12	5	4	928	200	2	340	0	1	340	340	0
45b	b	50	40	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	300	148	1	148	0	1	148	148	0
45b	b	8	44	vise	?vrstina	ina	2303	8	6155	225	3	4	404	360	1	360	0	1	360	360	0
45b	b	2	31	vise	an?elak	ak	331	7	5345	165	2	4	472	172	1	172	0	1	172	172	0
45b	b	4	37	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	188	188	1	188	0	1	188	188	0
45b	b	6	29	vise	cvetak	ak	288	6	5345	165	2	4	644	204	1	204	0	1	204	204	0
45b	b	10	12	vise	davljenik	nik	386	9	6585	266	3	4	912	228	3	720	0	1	720	720	0
45b	b	12	43	vise	divljak	ak	1045	7	5345	165	2	4	260	260	1	260	0	1	260	260	0
45b	b	52	34	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	524	252	1	252	0	1	252	252	0
45b	b	86	2	jedno	dvojnost	ost	222	8	3001	310	3	4	972	772	1	772	0	1	892	772	0
45b	b	14	14	vise	dvorac	ac	5925	6	3764	191	2	4	492	224	1	224	0	1	224	224	0
45b	b	16	35	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	200	200	1	200	0	1	200	200	0
45b	b	54	36	vise	hlebac	ac	36	6	3764	191	2	4	0	0	0	0	1	0	0	0	0
45b	b	56	22	vise	izvornik	nik	486	8	6585	266	3	4	684	184	2	576	0	1	576	576	0
45b	b	18	20	vise	jastu?nica	nica	241	10	2280	181	4	4	416	56	3	416	0	1	416	416	0
45b	b	58	15	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	1664	660	2	928	1	0	928	928	0
45b	b	60	23	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	588	232	1	232	0	1	232	232	0
45b	b	20	25	jedno	kadionica	onica	291	9	234	15	5	4	1752	184	2	692	0	1	692	692	0
45b	b	22	4	vise	konjina	ina	74	7	6155	225	3	4	1696	1104	3	1696	0	1	1696	1696	0
45b	b	24	28	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	688	276	2	584	0	1	584	584	0
45b	b	26	8	vise	lovac	ac	9537	5	3764	191	2	4	676	292	1	292	0	1	292	292	0
45b	b	88	39	vise	nau?nik	nik	40951	7	6585	266	3	4	636	196	2	244	0	1	244	244	0
45b	b	62	17	jedno	osmakinja	kinja	5	9	170	37	5	4	836	200	2	340	0	1	340	340	0
45b	b	28	9	jedno	osnivanje	nje	30166	9	23567	2144	3	4	952	200	3	700	0	1	700	700	0
45b	b	30	21	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	892	264	2	520	0	1	520	520	0
45b	b	64	27	jedno	primitivnost	ost	114	12	3001	310	3	4	1896	204	6	1512	0	1	1512	1512	0
45b	b	32	26	jedno	puti?	iĂ„â€ˇ	269	5	868	104	2	4	204	204	1	204	1	0	204	204	0
45b	b	34	41	jedno	redi?	iĂ„â€ˇ	4	5	868	104	2	4	564	232	1	232	0	1	232	232	0
45b	b	66	19	vise	sluĂ„Ä…Ă‹â€ˇalica	lica	5965	9	537	65	4	4	596	188	1	188	0	1	508	360	172
45b	b	36	11	vise	smrtnik	nik	2119	7	6585	266	3	4	676	184	2	316	0	1	316	316	0
45b	b	84	10	jedno	star?i?	Ă„Ĺ¤iĂ„â€ˇ	107	7	73	35	3	4	1256	456	2	584	0	1	584	584	0
45b	b	68	24	jedno	streljana	ana	581	9	424	35	3	4	732	176	4	732	0	1	732	732	0
45b	b	70	1	vise	sudija	ija	67415	6	3200	192	3	4	0	0	0	0	1	0	0	0	0
45b	b	72	7	jedno	sviraljka	aljka	8	9	81	17	5	4	1752	208	5	1380	0	1	1848	1448	68
45b	b	38	33	vise	udara?	aĂ„Ĺ¤	270	6	2140	166	2	4	460	232	1	232	0	1	232	232	0
45b	b	74	18	vise	ulaznica	nica	11438	8	2280	181	4	4	656	180	1	180	0	1	1152	656	476
45b	b	40	16	vise	umetnik	nik	38568	7	6585	266	3	4	460	184	1	184	1	0	712	460	276
45b	b	76	13	jedno	uvoj?i?	Ă„Ĺ¤iĂ„â€ˇ	0.1	7	73	35	3	4	800	208	1	208	0	1	208	208	0
45b	b	78	3	jedno	ven?anje	nje	9556	8	23567	2144	3	4	364	164	1	164	0	1	164	164	0
45b	b	42	32	vise	ven?ina	ina	0.1	7	6155	225	3	4	1304	428	1	428	0	1	428	428	0
45b	b	44	30	jedno	vernost	ost	2854	7	3001	310	3	4	732	248	1	248	0	1	248	248	0
45b	b	46	6	vise	zemljak	ak	3466	7	5345	165	2	4	1164	324	1	324	0	1	324	324	0
45b	b	80	5	vise	zidina	ina	2972	6	6155	225	3	4	464	464	1	464	0	1	464	464	0
45b	b	82	38	jedno	zvuki?	iĂ„â€ˇ	1	8	868	104	2	4	700	276	1	276	0	1	276	276	0
46b	b	48	19	jedno	?lanarina	arina	4717	9	46	12	5	4	992	220	2	500	0	1	1056	756	256
46b	b	50	25	jedno	?vori?	iĂ„â€ˇ	444	6	868	104	2	4	316	316	1	316	0	1	316	316	0
46b	b	8	13	vise	?vrstina	ina	2303	8	6155	225	3	4	464	464	1	464	0	1	464	464	0
46b	b	2	18	vise	an?elak	ak	331	7	5345	165	2	4	220	220	1	220	0	1	220	220	0
46b	b	4	10	vise	brija?	aĂ„Ĺ¤	636	6	2140	166	2	4	444	444	1	444	0	1	444	444	0
46b	b	6	26	vise	cvetak	ak	288	6	5345	165	2	4	496	244	1	244	0	1	244	244	0
46b	b	10	24	vise	davljenik	nik	386	9	6585	266	3	4	1584	192	4	920	0	1	920	920	0
46b	b	12	28	vise	divljak	ak	1045	7	5345	165	2	4	320	268	1	268	0	1	268	268	0
46b	b	52	29	jedno	drĂ„Ä…Ă„Äľavnost	ost	4745	9	3001	310	3	4	1100	196	3	780	0	1	780	780	0
46b	b	86	12	jedno	dvojnost	ost	222	8	3001	310	3	4	956	376	1	376	0	1	1080	656	280
46b	b	14	15	vise	dvorac	ac	5925	6	3764	191	2	4	404	212	2	376	0	1	376	376	0
46b	b	16	31	jedno	gusto?a	oĂ„â€ˇa	294	7	913	53	3	4	1032	244	2	408	0	1	408	408	0
46b	b	54	44	vise	hlebac	ac	36	6	3764	191	2	4	676	216	3	676	0	1	676	676	0
46b	b	56	30	vise	izvornik	nik	486	8	6585	266	3	4	520	264	2	424	0	1	424	424	0
46b	b	18	39	vise	jastu?nica	nica	241	10	2280	181	4	4	860	308	2	564	0	1	564	564	0
46b	b	58	23	jedno	jedin?e	Ă„Ĺ¤e	0.1	7	88	36	2	4	564	340	2	564	0	1	564	564	0
46b	b	60	6	jedno	jezi?i?	iĂ„â€ˇ	3	7	868	104	2	4	1256	260	1	260	0	1	260	260	0
46b	b	20	9	jedno	kadionica	onica	291	9	234	15	5	4	1048	872	1	872	0	1	872	872	0
46b	b	22	32	vise	konjina	ina	74	7	6155	225	3	4	896	244	1	244	0	1	1036	860	616
46b	b	24	40	jedno	lizi?	iĂ„â€ˇ	0.1	5	868	104	2	5	236	236	1	236	0	1	236	236	0
46b	b	26	7	vise	lovac	ac	9537	5	3764	191	2	4	792	232	1	232	0	1	232	232	0
46b	b	88	2	vise	nau?nik	nik	40951	7	6585	266	3	4	548	276	1	276	0	1	276	276	0
46b	b	62	37	jedno	osmakinja	kinja	5	9	170	37	5	4	836	476	2	624	0	1	624	624	0
46b	b	28	42	jedno	osnivanje	nje	30166	9	23567	2144	3	4	792	428	2	596	0	1	596	596	0
46b	b	30	17	jedno	primer?i?	Ă„Ĺ¤iĂ„â€ˇ	1	9	73	35	3	4	768	204	3	768	0	1	768	768	0
